Adm2_code;Week;Total_cases;Cumulative_cases;WIR_x10000;AR_x10000
cod200141;5;0;0;0;0
cod200141;6;6;6;0.407611465;0.407611465
cod200141;7;0;6;0;0.407611465
cod200141;8;0;6;0;0.407611465
cod200141;9;0;6;0;0.407611465
cod200141;10;9;15;0.611417197;1.019028662
cod200141;11;0;15;0;1.019028662
cod200141;12;0;15;0;1.019028662
cod200141;13;0;15;0;1.019028662
cod200141;14;3;18;0.203805732;1.222834394
cod200141;15;2;20;0.135870488;1.358704883
cod200141;16;0;20;0;1.358704883
cod200141;17;0;20;0;1.358704883
cod200141;18;0;20;0;1.358704883
cod200141;19;0;20;0;1.358704883
cod200141;20;0;20;0;1.358704883
cod200141;21;0;20;0;1.358704883
cod200141;22;0;20;0;1.358704883
cod200141;23;4;24;0.271740977;1.630445859
cod200141;24;0;24;0;1.630445859
cod200141;25;6;30;0.407611465;2.038057324
cod200141;26;6;36;0.407611465;2.445668789
cod200141;27;0;36;0;2.445668789
cod200141;28;0;36;0;2.445668789
cod200141;29;8;44;0.543481953;2.989150742
cod200141;30;0;44;0;2.989150742
cod200141;31;0;44;0;2.989150742
cod200141;32;0;44;0;2.989150742
cod200141;33;1;45;0.067935244;3.057085986
cod200141;34;0;45;0;3.057085986
cod200141;35;5;50;0.339676221;3.396762206
cod200141;36;0;50;0;3.396762206
cod200141;37;0;50;0;3.396762206
cod200141;38;0;50;0;3.396762206
cod200141;39;0;50;0;3.396762206
cod200141;40;0;50;0;3.396762206
cod200141;41;0;50;0;3.396762206
cod200141;42;0;50;0;3.396762206
cod200141;43;0;50;0;3.396762206
cod200141;44;0;50;0;3.396762206
cod200141;45;2;52;0.135870488;3.532632695
cod200141;46;0;52;0;3.532632695
cod200141;47;1;53;0.067935244;3.600567939
cod200141;48;0;53;0;3.600567939
cod200141;49;0;53;0;3.600567939
cod200141;50;0;53;0;3.600567939
cod200141;51;0;53;0;3.600567939
cod200141;52;0;53;0;3.600567939
cod200141;53;0;53;0;3.600567939
cod200142;1;0;0;0;0
cod200142;2;0;0;0;0
cod200142;3;0;0;0;0
cod200142;4;0;0;0;0
cod200142;5;0;0;0;0
cod200142;6;1;1;0.048200204;0.048200204
cod200142;7;0;1;0;0.048200204
cod200142;8;0;1;0;0.048200204
cod200142;9;0;1;0;0.048200204
cod200142;10;0;1;0;0.048200204
cod200142;11;0;1;0;0.048200204
cod200142;12;0;1;0;0.048200204
cod200142;13;0;1;0;0.048200204
cod200142;14;0;1;0;0.048200204
cod200142;15;0;1;0;0.048200204
cod200142;16;0;1;0;0.048200204
cod200142;17;0;1;0;0.048200204
cod200142;18;0;1;0;0.048200204
cod200142;19;0;1;0;0.048200204
cod200142;20;0;1;0;0.048200204
cod200142;21;0;1;0;0.048200204
cod200142;22;0;1;0;0.048200204
cod200142;23;0;1;0;0.048200204
cod200142;24;0;1;0;0.048200204
cod200142;25;0;1;0;0.048200204
cod200142;26;0;1;0;0.048200204
cod200142;27;1;2;0.048200204;0.096400409
cod200142;28;0;2;0;0.096400409
cod200142;29;0;2;0;0.096400409
cod200142;30;0;2;0;0.096400409
cod200142;31;0;2;0;0.096400409
cod200142;32;0;2;0;0.096400409
cod200142;33;0;2;0;0.096400409
cod200142;34;0;2;0;0.096400409
cod200142;35;0;2;0;0.096400409
cod200142;36;0;2;0;0.096400409
cod200142;37;0;2;0;0.096400409
cod200142;38;0;2;0;0.096400409
cod200142;39;0;2;0;0.096400409
cod200142;40;1;3;0.048200204;0.144600613
cod200142;41;0;3;0;0.144600613
cod200142;42;0;3;0;0.144600613
cod200142;43;0;3;0;0.144600613
cod200142;44;0;3;0;0.144600613
cod200142;45;1;4;0.048200204;0.192800817
cod200142;46;0;4;0;0.192800817
cod200142;47;0;4;0;0.192800817
cod200142;48;0;4;0;0.192800817
cod200142;49;0;4;0;0.192800817
cod200142;50;0;4;0;0.192800817
cod200142;51;0;4;0;0.192800817
cod200142;52;0;4;0;0.192800817
cod200142;53;0;4;0;0.192800817
cod200143;1;0;0;0;0
cod200143;2;0;0;0;0
cod200143;3;0;0;0;0
cod200143;4;0;0;0;0
cod200143;5;0;0;0;0
cod200143;6;0;0;0;0
cod200143;7;0;0;0;0
cod200143;8;0;0;0;0
cod200143;9;3;3;0.206907967;0.206907967
cod200143;10;0;3;0;0.206907967
cod200143;11;0;3;0;0.206907967
cod200143;12;0;3;0;0.206907967
cod200143;13;2;5;0.137938645;0.344846612
cod200143;14;10;15;0.689693224;1.034539837
cod200143;15;0;15;0;1.034539837
cod200143;16;2;17;0.137938645;1.172478482
cod200143;17;0;17;0;1.172478482
cod200143;18;1;18;0.068969322;1.241447804
cod200143;19;0;18;0;1.241447804
cod200143;20;0;18;0;1.241447804
cod200143;21;15;33;1.034539837;2.275987641
cod200143;22;32;65;2.207018318;4.483005959
cod200143;23;0;65;0;4.483005959
cod200143;24;0;65;0;4.483005959
cod200143;25;0;65;0;4.483005959
cod200143;26;0;65;0;4.483005959
cod200143;27;0;65;0;4.483005959
cod200143;28;0;65;0;4.483005959
cod200143;29;0;65;0;4.483005959
cod200143;30;1;66;0.068969322;4.551975281
cod200143;31;0;66;0;4.551975281
cod200143;32;0;66;0;4.551975281
cod200143;33;0;66;0;4.551975281
cod200143;34;0;66;0;4.551975281
cod200143;35;0;66;0;4.551975281
cod200143;36;1;67;0.068969322;4.620944604
cod200143;37;0;67;0;4.620944604
cod200143;38;0;67;0;4.620944604
cod200143;39;0;67;0;4.620944604
cod200143;40;1;68;0.068969322;4.689913926
cod200143;41;0;68;0;4.689913926
cod200143;42;0;68;0;4.689913926
cod200143;43;0;68;0;4.689913926
cod200143;44;1;69;0.068969322;4.758883249
cod200143;45;6;75;0.413815935;5.172699183
cod200143;46;0;75;0;5.172699183
cod200143;47;0;75;0;5.172699183
cod200143;48;0;75;0;5.172699183
cod200143;49;0;75;0;5.172699183
cod200143;50;0;75;0;5.172699183
cod200143;51;0;75;0;5.172699183
cod200143;52;0;75;0;5.172699183
cod200143;53;0;75;0;5.172699183
cod200144;1;0;0;0;0
cod200144;2;0;0;0;0
cod200144;3;0;0;0;0
cod200144;4;0;0;0;0
cod200144;5;2;2;0.120772947;0.120772947
cod200144;6;0;2;0;0.120772947
cod200144;7;0;2;0;0.120772947
cod200144;8;0;2;0;0.120772947
cod200144;9;1;3;0.060386473;0.18115942
cod200144;10;0;3;0;0.18115942
cod200144;11;0;3;0;0.18115942
cod200144;12;0;3;0;0.18115942
cod200144;13;0;3;0;0.18115942
cod200144;14;0;3;0;0.18115942
cod200144;15;0;3;0;0.18115942
cod200144;16;1;4;0.060386473;0.241545894
cod200144;17;0;4;0;0.241545894
cod200144;18;1;5;0.060386473;0.301932367
cod200144;19;0;5;0;0.301932367
cod200144;20;0;5;0;0.301932367
cod200144;21;0;5;0;0.301932367
cod200144;22;0;5;0;0.301932367
cod200144;23;0;5;0;0.301932367
cod200144;24;0;5;0;0.301932367
cod200144;25;0;5;0;0.301932367
cod200144;26;0;5;0;0.301932367
cod200144;27;7;12;0.422705314;0.724637681
cod200144;28;0;12;0;0.724637681
cod200144;29;1;13;0.060386473;0.785024155
cod200144;30;0;13;0;0.785024155
cod200144;31;0;13;0;0.785024155
cod200144;32;0;13;0;0.785024155
cod200144;33;0;13;0;0.785024155
cod200144;34;0;13;0;0.785024155
cod200144;35;0;13;0;0.785024155
cod200144;36;0;13;0;0.785024155
cod200144;37;0;13;0;0.785024155
cod200144;38;0;13;0;0.785024155
cod200144;39;0;13;0;0.785024155
cod200144;40;5;18;0.301932367;1.086956522
cod200144;41;0;18;0;1.086956522
cod200144;42;0;18;0;1.086956522
cod200144;43;0;18;0;1.086956522
cod200144;44;0;18;0;1.086956522
cod200144;45;0;18;0;1.086956522
cod200144;46;0;18;0;1.086956522
cod200144;47;0;18;0;1.086956522
cod200144;48;0;18;0;1.086956522
cod200144;49;0;18;0;1.086956522
cod200144;50;0;18;0;1.086956522
cod200144;51;0;18;0;1.086956522
cod200144;52;1;19;0.060386473;1.147342995
cod200144;53;0;19;0;1.147342995
cod200145;1;0;0;0;0
cod200145;2;0;0;0;0
cod200145;3;0;0;0;0
cod200145;4;0;0;0;0
cod200145;5;8;8;0.385625798;0.385625798
cod200145;6;0;8;0;0.385625798
cod200145;7;0;8;0;0.385625798
cod200145;8;0;8;0;0.385625798
cod200145;9;0;8;0;0.385625798
cod200145;10;0;8;0;0.385625798
cod200145;11;0;8;0;0.385625798
cod200145;12;0;8;0;0.385625798
cod200145;13;0;8;0;0.385625798
cod200145;14;0;8;0;0.385625798
cod200145;15;0;8;0;0.385625798
cod200145;16;0;8;0;0.385625798
cod200145;17;0;8;0;0.385625798
cod200145;18;0;8;0;0.385625798
cod200145;19;0;8;0;0.385625798
cod200145;20;0;8;0;0.385625798
cod200145;21;0;8;0;0.385625798
cod200145;22;0;8;0;0.385625798
cod200145;23;0;8;0;0.385625798
cod200145;24;0;8;0;0.385625798
cod200145;25;0;8;0;0.385625798
cod200145;26;0;8;0;0.385625798
cod200145;27;1;9;0.048203225;0.433829023
cod200145;28;0;9;0;0.433829023
cod200145;29;0;9;0;0.433829023
cod200145;30;0;9;0;0.433829023
cod200145;31;0;9;0;0.433829023
cod200145;32;0;9;0;0.433829023
cod200145;33;0;9;0;0.433829023
cod200145;34;0;9;0;0.433829023
cod200145;35;0;9;0;0.433829023
cod200145;36;0;9;0;0.433829023
cod200145;37;0;9;0;0.433829023
cod200145;38;0;9;0;0.433829023
cod200145;39;0;9;0;0.433829023
cod200145;40;0;9;0;0.433829023
cod200145;41;0;9;0;0.433829023
cod200145;42;0;9;0;0.433829023
cod200145;43;0;9;0;0.433829023
cod200145;44;0;9;0;0.433829023
cod200145;45;0;9;0;0.433829023
cod200145;46;0;9;0;0.433829023
cod200145;47;0;9;0;0.433829023
cod200145;48;0;9;0;0.433829023
cod200145;49;0;9;0;0.433829023
cod200145;50;0;9;0;0.433829023
cod200145;51;0;9;0;0.433829023
cod200145;52;0;9;0;0.433829023
cod200145;53;0;9;0;0.433829023
cod200146;1;0;0;0;0
cod200146;2;0;0;0;0
cod200146;3;2;2;0.107653635;0.107653635
cod200146;4;1;3;0.053826818;0.161480453
cod200146;5;0;3;0;0.161480453
cod200146;6;0;3;0;0.161480453
cod200146;7;0;3;0;0.161480453
cod200146;8;0;3;0;0.161480453
cod200146;9;0;3;0;0.161480453
cod200146;10;0;3;0;0.161480453
cod200146;11;0;3;0;0.161480453
cod200146;12;0;3;0;0.161480453
cod200146;13;1;4;0.053826818;0.21530727
cod200146;14;0;4;0;0.21530727
cod200146;15;0;4;0;0.21530727
cod200146;16;1;5;0.053826818;0.269134088
cod200146;17;0;5;0;0.269134088
cod200146;18;0;5;0;0.269134088
cod200146;19;0;5;0;0.269134088
cod200146;20;1;6;0.053826818;0.322960906
cod200146;21;0;6;0;0.322960906
cod200146;22;0;6;0;0.322960906
cod200146;23;0;6;0;0.322960906
cod200146;24;0;6;0;0.322960906
cod200146;25;0;6;0;0.322960906
cod200146;26;0;6;0;0.322960906
cod200146;27;6;12;0.322960906;0.645921811
cod200146;28;0;12;0;0.645921811
cod200146;29;0;12;0;0.645921811
cod200146;30;1;13;0.053826818;0.699748629
cod200146;31;0;13;0;0.699748629
cod200146;32;0;13;0;0.699748629
cod200146;33;0;13;0;0.699748629
cod200146;34;0;13;0;0.699748629
cod200146;35;0;13;0;0.699748629
cod200146;36;0;13;0;0.699748629
cod200146;37;0;13;0;0.699748629
cod200146;38;0;13;0;0.699748629
cod200146;39;0;13;0;0.699748629
cod200146;40;4;17;0.21530727;0.915055899
cod200146;41;0;17;0;0.915055899
cod200146;42;0;17;0;0.915055899
cod200146;43;0;17;0;0.915055899
cod200146;44;0;17;0;0.915055899
cod200146;45;1;18;0.053826818;0.968882717
cod200146;46;0;18;0;0.968882717
cod200146;47;0;18;0;0.968882717
cod200146;48;0;18;0;0.968882717
cod200146;49;0;18;0;0.968882717
cod200146;50;0;18;0;0.968882717
cod200146;51;0;18;0;0.968882717
cod200146;52;0;18;0;0.968882717
cod200146;53;0;18;0;0.968882717
cod200147;1;0;0;0;0
cod200147;2;0;0;0;0
cod200147;3;0;0;0;0
cod200147;4;1;1;0.035842551;0.035842551
cod200147;5;1;2;0.035842551;0.071685102
cod200147;6;0;2;0;0.071685102
cod200147;7;0;2;0;0.071685102
cod200147;8;0;2;0;0.071685102
cod200147;9;0;2;0;0.071685102
cod200147;10;0;2;0;0.071685102
cod200147;11;0;2;0;0.071685102
cod200147;12;0;2;0;0.071685102
cod200147;13;0;2;0;0.071685102
cod200147;14;0;2;0;0.071685102
cod200147;15;0;2;0;0.071685102
cod200147;16;1;3;0.035842551;0.107527653
cod200147;17;0;3;0;0.107527653
cod200147;18;1;4;0.035842551;0.143370203
cod200147;19;0;4;0;0.143370203
cod200147;20;0;4;0;0.143370203
cod200147;21;0;4;0;0.143370203
cod200147;22;0;4;0;0.143370203
cod200147;23;0;4;0;0.143370203
cod200147;24;0;4;0;0.143370203
cod200147;25;0;4;0;0.143370203
cod200147;26;0;4;0;0.143370203
cod200147;27;0;4;0;0.143370203
cod200147;28;0;4;0;0.143370203
cod200147;29;0;4;0;0.143370203
cod200147;30;0;4;0;0.143370203
cod200147;31;0;4;0;0.143370203
cod200147;32;0;4;0;0.143370203
cod200147;33;0;4;0;0.143370203
cod200147;34;0;4;0;0.143370203
cod200147;35;0;4;0;0.143370203
cod200147;36;0;4;0;0.143370203
cod200147;37;0;4;0;0.143370203
cod200147;38;0;4;0;0.143370203
cod200147;39;0;4;0;0.143370203
cod200147;40;0;4;0;0.143370203
cod200147;41;0;4;0;0.143370203
cod200147;42;0;4;0;0.143370203
cod200147;43;0;4;0;0.143370203
cod200147;44;0;4;0;0.143370203
cod200147;45;0;4;0;0.143370203
cod200147;46;0;4;0;0.143370203
cod200147;47;1;5;0.035842551;0.179212754
cod200147;48;0;5;0;0.179212754
cod200147;49;0;5;0;0.179212754
cod200147;50;0;5;0;0.179212754
cod200147;51;0;5;0;0.179212754
cod200147;52;0;5;0;0.179212754
cod200147;53;0;5;0;0.179212754
cod200148;1;0;0;0;0
cod200148;2;0;0;0;0
cod200148;3;0;0;0;0
cod200148;4;0;0;0;0
cod200148;5;0;0;0;0
cod200148;6;1;1;0.18044353;0.18044353
cod200148;7;0;1;0;0.18044353
cod200148;8;0;1;0;0.18044353
cod200148;9;0;1;0;0.18044353
cod200148;10;0;1;0;0.18044353
cod200148;11;0;1;0;0.18044353
cod200148;12;0;1;0;0.18044353
cod200148;13;0;1;0;0.18044353
cod200148;14;0;1;0;0.18044353
cod200148;15;0;1;0;0.18044353
cod200148;16;0;1;0;0.18044353
cod200148;17;0;1;0;0.18044353
cod200148;18;0;1;0;0.18044353
cod200148;19;0;1;0;0.18044353
cod200148;20;0;1;0;0.18044353
cod200148;21;0;1;0;0.18044353
cod200148;22;0;1;0;0.18044353
cod200148;23;0;1;0;0.18044353
cod200148;24;0;1;0;0.18044353
cod200148;25;0;1;0;0.18044353
cod200148;26;0;1;0;0.18044353
cod200148;27;1;2;0.18044353;0.36088706
cod200148;28;0;2;0;0.36088706
cod200148;29;0;2;0;0.36088706
cod200148;30;0;2;0;0.36088706
cod200148;31;0;2;0;0.36088706
cod200148;32;0;2;0;0.36088706
cod200148;33;0;2;0;0.36088706
cod200148;34;0;2;0;0.36088706
cod200148;35;0;2;0;0.36088706
cod200148;36;0;2;0;0.36088706
cod200148;37;0;2;0;0.36088706
cod200148;38;0;2;0;0.36088706
cod200148;39;0;2;0;0.36088706
cod200148;40;0;2;0;0.36088706
cod200148;41;0;2;0;0.36088706
cod200148;42;0;2;0;0.36088706
cod200148;43;0;2;0;0.36088706
cod200148;44;0;2;0;0.36088706
cod200148;45;0;2;0;0.36088706
cod200148;46;0;2;0;0.36088706
cod200148;47;0;2;0;0.36088706
cod200148;48;0;2;0;0.36088706
cod200148;49;0;2;0;0.36088706
cod200148;50;0;2;0;0.36088706
cod200148;51;0;2;0;0.36088706
cod200148;52;0;2;0;0.36088706
cod200148;53;0;2;0;0.36088706
cod200149;1;0;0;0;0
cod200149;2;0;0;0;0
cod200149;3;0;0;0;0
cod200149;4;0;0;0;0
cod200149;5;0;0;0;0
cod200149;6;0;0;0;0
cod200149;7;0;0;0;0
cod200149;8;0;0;0;0
cod200149;9;0;0;0;0
cod200149;10;0;0;0;0
cod200149;11;0;0;0;0
cod200149;12;0;0;0;0
cod200149;13;0;0;0;0
cod200149;14;0;0;0;0
cod200149;15;0;0;0;0
cod200149;16;0;0;0;0
cod200149;17;0;0;0;0
cod200149;18;0;0;0;0
cod200149;19;0;0;0;0
cod200149;20;0;0;0;0
cod200149;21;0;0;0;0
cod200149;22;0;0;0;0
cod200149;23;0;0;0;0
cod200149;24;0;0;0;0
cod200149;25;0;0;0;0
cod200149;26;0;0;0;0
cod200149;27;1;1;0.088577098;0.088577098
cod200149;28;0;1;0;0.088577098
cod200149;29;0;1;0;0.088577098
cod200149;30;0;1;0;0.088577098
cod200149;31;0;1;0;0.088577098
cod200149;32;0;1;0;0.088577098
cod200149;33;0;1;0;0.088577098
cod200149;34;0;1;0;0.088577098
cod200149;35;0;1;0;0.088577098
cod200149;36;0;1;0;0.088577098
cod200149;37;0;1;0;0.088577098
cod200149;38;0;1;0;0.088577098
cod200149;39;0;1;0;0.088577098
cod200149;40;0;1;0;0.088577098
cod200149;41;0;1;0;0.088577098
cod200149;42;0;1;0;0.088577098
cod200149;43;0;1;0;0.088577098
cod200149;44;0;1;0;0.088577098
cod200149;45;0;1;0;0.088577098
cod200149;46;0;1;0;0.088577098
cod200149;47;0;1;0;0.088577098
cod200149;48;0;1;0;0.088577098
cod200149;49;0;1;0;0.088577098
cod200149;50;0;1;0;0.088577098
cod200149;51;0;1;0;0.088577098
cod200149;52;0;1;0;0.088577098
cod200149;53;0;1;0;0.088577098
cod200150;1;0;0;0;0
cod200150;2;0;0;0;0
cod200150;3;3;3;0.248056888;0.248056888
cod200150;4;3;6;0.248056888;0.496113775
cod200150;5;6;12;0.496113775;0.992227551
cod200150;6;0;12;0;0.992227551
cod200150;7;0;12;0;0.992227551
cod200150;8;0;12;0;0.992227551
cod200150;9;2;14;0.165371258;1.157598809
cod200150;10;0;14;0;1.157598809
cod200150;11;0;14;0;1.157598809
cod200150;12;0;14;0;1.157598809
cod200150;13;5;19;0.413428146;1.571026956
cod200150;14;1;20;0.082685629;1.653712585
cod200150;15;0;20;0;1.653712585
cod200150;16;7;27;0.578799405;2.232511989
cod200150;17;0;27;0;2.232511989
cod200150;18;15;42;1.240284439;3.472796428
cod200150;19;4;46;0.330742517;3.803538945
cod200150;20;7;53;0.578799405;4.38233835
cod200150;21;1;54;0.082685629;4.465023979
cod200150;22;1;55;0.082685629;4.547709608
cod200150;23;1;56;0.082685629;4.630395237
cod200150;24;0;56;0;4.630395237
cod200150;25;0;56;0;4.630395237
cod200150;26;0;56;0;4.630395237
cod200150;27;1;57;0.082685629;4.713080867
cod200150;28;0;57;0;4.713080867
cod200150;29;1;58;0.082685629;4.795766496
cod200150;30;0;58;0;4.795766496
cod200150;31;2;60;0.165371258;4.961137754
cod200150;32;0;60;0;4.961137754
cod200150;33;0;60;0;4.961137754
cod200150;34;0;60;0;4.961137754
cod200150;35;0;60;0;4.961137754
cod200150;36;1;61;0.082685629;5.043823383
cod200150;37;1;62;0.082685629;5.126509013
cod200150;38;1;63;0.082685629;5.209194642
cod200150;39;0;63;0;5.209194642
cod200150;40;3;66;0.248056888;5.45725153
cod200150;41;4;70;0.330742517;5.787994047
cod200150;42;0;70;0;5.787994047
cod200150;43;1;71;0.082685629;5.870679676
cod200150;44;4;75;0.330742517;6.201422193
cod200150;45;0;75;0;6.201422193
cod200150;46;0;75;0;6.201422193
cod200150;47;3;78;0.248056888;6.449479081
cod200150;48;0;78;0;6.449479081
cod200150;49;0;78;0;6.449479081
cod200150;50;2;80;0.165371258;6.614850339
cod200150;51;0;80;0;6.614850339
cod200150;52;0;80;0;6.614850339
cod200150;53;4;84;0.330742517;6.945592856
cod200151;1;0;0;0;0
cod200151;2;0;0;0;0
cod200151;3;2;2;0.238469977;0.238469977
cod200151;4;0;2;0;0.238469977
cod200151;5;0;2;0;0.238469977
cod200151;6;0;2;0;0.238469977
cod200151;7;0;2;0;0.238469977
cod200151;8;0;2;0;0.238469977
cod200151;9;0;2;0;0.238469977
cod200151;10;0;2;0;0.238469977
cod200151;11;0;2;0;0.238469977
cod200151;12;0;2;0;0.238469977
cod200151;13;0;2;0;0.238469977
cod200151;14;0;2;0;0.238469977
cod200151;15;0;2;0;0.238469977
cod200151;16;0;2;0;0.238469977
cod200151;17;0;2;0;0.238469977
cod200151;18;0;2;0;0.238469977
cod200151;19;0;2;0;0.238469977
cod200151;20;0;2;0;0.238469977
cod200151;21;0;2;0;0.238469977
cod200151;22;0;2;0;0.238469977
cod200151;23;0;2;0;0.238469977
cod200151;24;0;2;0;0.238469977
cod200151;25;0;2;0;0.238469977
cod200151;26;0;2;0;0.238469977
cod200151;27;0;2;0;0.238469977
cod200151;28;0;2;0;0.238469977
cod200151;29;0;2;0;0.238469977
cod200151;30;0;2;0;0.238469977
cod200151;31;0;2;0;0.238469977
cod200151;32;0;2;0;0.238469977
cod200151;33;0;2;0;0.238469977
cod200151;34;0;2;0;0.238469977
cod200151;35;0;2;0;0.238469977
cod200151;36;0;2;0;0.238469977
cod200151;37;0;2;0;0.238469977
cod200151;38;0;2;0;0.238469977
cod200151;39;0;2;0;0.238469977
cod200151;40;0;2;0;0.238469977
cod200151;41;3;5;0.357704965;0.596174942
cod200151;42;0;5;0;0.596174942
cod200151;43;0;5;0;0.596174942
cod200151;44;0;5;0;0.596174942
cod200151;45;0;5;0;0.596174942
cod200151;46;0;5;0;0.596174942
cod200151;47;0;5;0;0.596174942
cod200151;48;0;5;0;0.596174942
cod200151;49;0;5;0;0.596174942
cod200151;50;0;5;0;0.596174942
cod200151;51;6;11;0.71540993;1.311584871
cod200151;52;0;11;0;1.311584871
cod200151;53;5;16;0.596174942;1.907759813
cod200152;1;0;0;0;0
cod200152;2;0;0;0;0
cod200152;3;0;0;0;0
cod200152;4;0;0;0;0
cod200152;5;1;1;0.106422604;0.106422604
cod200152;6;0;1;0;0.106422604
cod200152;7;0;1;0;0.106422604
cod200152;8;0;1;0;0.106422604
cod200152;9;0;1;0;0.106422604
cod200152;10;0;1;0;0.106422604
cod200152;11;0;1;0;0.106422604
cod200152;12;0;1;0;0.106422604
cod200152;13;0;1;0;0.106422604
cod200152;14;0;1;0;0.106422604
cod200152;15;0;1;0;0.106422604
cod200152;16;1;2;0.106422604;0.212845208
cod200152;17;0;2;0;0.212845208
cod200152;18;0;2;0;0.212845208
cod200152;19;0;2;0;0.212845208
cod200152;20;0;2;0;0.212845208
cod200152;21;0;2;0;0.212845208
cod200152;22;0;2;0;0.212845208
cod200152;23;0;2;0;0.212845208
cod200152;24;0;2;0;0.212845208
cod200152;25;0;2;0;0.212845208
cod200152;26;0;2;0;0.212845208
cod200152;27;0;2;0;0.212845208
cod200152;28;0;2;0;0.212845208
cod200152;29;0;2;0;0.212845208
cod200152;30;0;2;0;0.212845208
cod200152;31;0;2;0;0.212845208
cod200152;32;0;2;0;0.212845208
cod200152;33;0;2;0;0.212845208
cod200152;34;0;2;0;0.212845208
cod200152;35;0;2;0;0.212845208
cod200152;36;0;2;0;0.212845208
cod200152;37;0;2;0;0.212845208
cod200152;38;0;2;0;0.212845208
cod200152;39;0;2;0;0.212845208
cod200152;40;0;2;0;0.212845208
cod200152;41;0;2;0;0.212845208
cod200152;42;0;2;0;0.212845208
cod200152;43;0;2;0;0.212845208
cod200152;44;0;2;0;0.212845208
cod200152;45;0;2;0;0.212845208
cod200152;46;0;2;0;0.212845208
cod200152;47;0;2;0;0.212845208
cod200152;48;0;2;0;0.212845208
cod200152;49;0;2;0;0.212845208
cod200152;50;0;2;0;0.212845208
cod200152;51;0;2;0;0.212845208
cod200152;52;0;2;0;0.212845208
cod200152;53;2;4;0.212845208;0.425690417
cod200153;1;0;0;0;0
cod200153;2;0;0;0;0
cod200153;3;0;0;0;0
cod200153;4;0;0;0;0
cod200153;5;0;0;0;0
cod200153;6;0;0;0;0
cod200153;7;0;0;0;0
cod200153;8;0;0;0;0
cod200153;9;0;0;0;0
cod200153;10;0;0;0;0
cod200153;11;0;0;0;0
cod200153;12;0;0;0;0
cod200153;13;0;0;0;0
cod200153;14;1;1;0.038005039;0.038005039
cod200153;15;0;1;0;0.038005039
cod200153;16;0;1;0;0.038005039
cod200153;17;0;1;0;0.038005039
cod200153;18;0;1;0;0.038005039
cod200153;19;0;1;0;0.038005039
cod200153;20;1;2;0.038005039;0.076010079
cod200153;21;0;2;0;0.076010079
cod200153;22;0;2;0;0.076010079
cod200153;23;0;2;0;0.076010079
cod200153;24;0;2;0;0.076010079
cod200153;25;2;4;0.076010079;0.152020158
cod200153;26;0;4;0;0.152020158
cod200153;27;0;4;0;0.152020158
cod200153;28;0;4;0;0.152020158
cod200153;29;0;4;0;0.152020158
cod200153;30;0;4;0;0.152020158
cod200153;31;0;4;0;0.152020158
cod200153;32;0;4;0;0.152020158
cod200153;33;0;4;0;0.152020158
cod200153;34;1;5;0.038005039;0.190025197
cod200153;35;0;5;0;0.190025197
cod200153;36;0;5;0;0.190025197
cod200153;37;3;8;0.114015118;0.304040316
cod200153;38;1;9;0.038005039;0.342045355
cod200153;39;0;9;0;0.342045355
cod200153;40;0;9;0;0.342045355
cod200153;41;0;9;0;0.342045355
cod200153;42;0;9;0;0.342045355
cod200153;43;0;9;0;0.342045355
cod200153;44;0;9;0;0.342045355
cod200153;45;4;13;0.152020158;0.494065513
